X89.5,"기타 명시된 화학물질 및 독성물질에 의한 가해, 상업 및 서비스 구역","Assault by other specified chemicals and noxious substances, trade and service area"
X89.6,"기타 명시된 화학물질 및 독성물질에 의한 가해, 산업 및 건설지역","Assault by other specified chemicals and noxious substances, industrial and construction area"
X89.7,"기타 명시된 화학물질 및 독성물질에 의한 가해, 농장","Assault by other specified chemicals and noxious substances, farm"
X89.8,"기타 명시된 화학물질 및 독성물질에 의한 가해, 기타 명시된 장소","Assault by other specified chemicals and noxious substances, other specified places"
X89.9,"기타 명시된 화학물질 및 독성물질에 의한 가해, 상세불명 장소","Assault by other specified chemicals and noxious substances, unspecified place"
X90,상세불명의 화학물질 또는 독성물질에 의한 가해,Assault by unspecified chemical or noxious substances
X90.0,"상세불명의 화학물질 또는 독성물질에 의한 가해, 주택","Assault by unspecified chemicals or noxious substances, home"
X90.1,"상세불명의 화학물질 또는 독성물질에 의한 가해, 집단거주시설","Assault by unspecified chemicals or noxious substances, residential institution"
X90.2,"상세불명의 화학물질 또는 독성물질에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by unspecified chemicals or noxious substances, school, other institution"
X90.3,"상세불명의 화학물질 또는 독성물질에 의한 가해, 운동 및 경기장","Assault by unspecified chemicals or noxious substances, sports and athletics area"
X90.4,"상세불명의 화학물질 또는 독성물질에 의한 가해, 도로 및 고속도로","Assault by unspecified chemicals or noxious substances, street and highway"
X90.5,"상세불명의 화학물질 또는 독성물질에 의한 가해, 상업 및 서비스 구역","Assault by unspecified chemicals or noxious substances, trade and service area"
X90.6,"상세불명의 화학물질 또는 독성물질에 의한 가해, 산업 및 건설지역","Assault by unspecified chemicals or noxious substances, industrial and construction area"
X90.7,"상세불명의 화학물질 또는 독성물질에 의한 가해, 농장","Assault by unspecified chemicals or noxious substances, farm"
X90.8,"상세불명의 화학물질 또는 독성물질에 의한 가해, 기타 명시된 장소","Assault by unspecified chemicals or noxious substances, other specified places"
X90.9,"상세불명의 화학물질 또는 독성물질에 의한 가해, 상세불명 장소","Assault by unspecified chemicals or noxious substances, unspecified place"
X91,"목맴, 교액 및 질식에 의한 가해","Assault by hanging, strangulation and suffocation"
X91.0,"목맴, 교액 및 질식에 의한 가해, 주택","Assault by hanging, strangulation and suffocation, home"
X91.1,"목맴, 교액 및 질식에 의한 가해, 집단거주시설","Assault by hanging, strangulation and suffocation, residential institution"
X91.2,"목맴, 교액 및 질식에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by hanging, strangulation and suffocation, school, other institution and public administrative area"
X91.3,"목맴, 교액 및 질식에 의한 가해, 운동 및 경기장","Assault by hanging, strangulation and suffocation, sports and athletics area"
X91.4,"목맴, 교액 및 질식에 의한 가해, 도로 및 고속도로","Assault by hanging, strangulation and suffocation, street and highway"
X91.5,"목맴, 교액 및 질식에 의한 가해, 상업 및 서비스 구역","Assault by hanging, strangulation and suffocation, trade and service area"
X91.6,"목맴, 교액 및 질식에 의한 가해, 산업 및 건설지역","Assault by hanging, strangulation and suffocation, industrial and construction area"
X91.7,"목맴, 교액 및 질식에 의한 가해, 농장","Assault by hanging, strangulation and suffocation, farm"
X91.8,"목맴, 교액 및 질식에 의한 가해, 기타 명시된 장소","Assault by hanging, strangulation and suffocation, other specified places"
X91.9,"목맴, 교액 및 질식에 의한 가해, 상세불명 장소","Assault by hanging, strangulation and suffocation, unspecified place"
X92,익사 및 익수에 의한 가해,Assault by  drowning and submersion
X92.0,"익사 및 익수에 의한 가해, 주택","Assault by drowning and submersion, home"
X92.1,"익사 및 익수에 의한 가해, 집단거주시설","Assault by drowning and submersion, residential institution"
X92.2,"익사 및 익수에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by drowning and submersion, school, other institution and public administrative area"
X92.3,"익사 및 익수에 의한 가해, 운동 및 경기장","Assault by drowning and submersion, sports and athletics area"
X92.4,"익사 및 익수에 의한 가해, 도로 및 고속도로","Assault by drowning and submersion, street and highway"
X92.5,"익사 및 익수에 의한 가해, 상업 및 서비스 구역","Assault by drowning and submersion, trade and service area"
X92.6,"익사 및 익수에 의한 가해, 산업 및 건설지역","Assault by drowning and submersion, industrial and construction area"
X92.7,"익사 및 익수에 의한 가해, 농장","Assault by drowning and submersion, farm"
X92.8,"익사 및 익수에 의한 가해, 기타 명시된 장소","Assault by drowning and submersion, other specified places"
X92.9,"익사 및 익수에 의한 가해, 상세불명 장소","Assault by drowning and submersion, unspecified place"
X93,권총발사에 의한 가해,Assault by handgun discharge
X93.0,"권총발사에 의한 가해, 주택","Assault by handgun discharge, home"
X93.1,"권총발사에 의한 가해, 집단거주시설","Assault by handgun discharge, residential institution"
X93.2,"권총발사에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by handgun discharge, school, other institution and public administrative area"
X93.3,"권총발사에 의한 가해, 운동 및 경기장","Assault by handgun discharge, sports and athletics area"
X93.4,"권총발사에 의한 가해, 도로 및 고속도로","Assault by handgun discharge, street and highway"
X93.5,"권총발사에 의한 가해, 상업 및 서비스 구역","Assault by handgun discharge, trade and service area"
X93.6,"권총발사에 의한 가해, 산업 및 건설지역","Assault by handgun discharge, industrial and construction area"
X93.7,"권총발사에 의한 가해, 농장","Assault by handgun discharge, farm"
X93.8,"권총발사에 의한 가해, 기타 명시된 장소","Assault by handgun discharge, other specified places"
X93.9,"권총발사에 의한 가해, 상세불명 장소","Assault by handgun discharge, unspecified place"
X94,"라이플, 엽총 및 기타 소화기발사에 의한 가해","Assault by rifle, shotgun and larger firearm discharge"
X94.0,"라이플, 엽총 및 기타 소화기발사에 의한 가해, 주택","Assault by rifle, shotgun and larger firearm discharge, home"
X94.1,"라이플, 엽총 및 기타 소화기발사에 의한 가해, 집단거주시설","Assault by rifle, shotgun and larger firearm discharge, residential institution"
X94.2,"라이플, 엽총 및 기타 소화기발사에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by rifle, shotgun and larger firearm discharge, school, other institution and public administrative area"
X94.3,"라이플, 엽총 및 기타 소화기발사에 의한 가해, 운동 및 경기장","Assault by rifle, shotgun and larger firearm discharge, sports and athletics area"
X94.4,"라이플, 엽총 및 기타 소화기발사에 의한 가해, 도로 및 고속도로","Assault by rifle, shotgun and larger firearm discharge, street and highway"
X94.5,"라이플, 엽총 및 기타 소화기발사에 의한 가해, 상업 및 서비스 구역","Assault by rifle, shotgun and larger firearm discharge, trade and service area"
X94.6,"라이플, 엽총 및 기타 소화기발사에 의한 가해, 산업 및 건설지역","Assault by rifle, shotgun and larger firearm discharge, industrial and construction area"
X94.7,"라이플, 엽총 및 기타 소화기발사에 의한 가해, 농장","Assault by rifle, shotgun and larger firearm discharge, farm"
X94.8,"라이플, 엽총 및 기타 소화기발사에 의한 가해, 기타 명시된 장소","Assault by rifle, shotgun and larger firearm discharge, other specified places"
X94.9,"라이플, 엽총 및 기타 소화기발사에 의한 가해, 상세불명 장소","Assault by rifle, shotgun and larger firearm discharge, unspecified place"
X95,기타 및 상세불명의 화기발사에 의한 가해,Assault by other and unspecified firearm discharge
X95.0,"기타 및 상세불명의 화기발사에 의한 가해, 주택","Assault by other and unspecified firearm discharge, home"
X95.1,"기타 및 상세불명의 화기발사에 의한 가해, 집단거주시설","Assault by other and unspecified firearm discharge, residential institution"
X95.2,"기타 및 상세불명의 화기발사에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by other and unspecified firearm discharge, school, other institution and public administrative area"
X95.3,"기타 및 상세불명의 화기발사에 의한 가해, 운동 및 경기장","Assault by other and unspecified firearm discharge, sports and athletics area"
X95.4,"기타 및 상세불명의 화기발사에 의한 가해, 도로 및 고속도로","Assault by other and unspecified firearm discharge, street and highway"
X95.5,"기타 및 상세불명의 화기발사에 의한 가해, 상업 및 서비스 구역","Assault by other and unspecified firearm discharge, trade and service area"
X95.6,"기타 및 상세불명의 화기발사에 의한 가해, 산업 및 건설지역","Assault by other and unspecified firearm discharge, industrial and construction"
X95.7,"기타 및 상세불명의 화기발사에 의한 가해, 농장","Assault by other and unspecified firearm discharge, farm"
X95.8,"기타 및 상세불명의 화기발사에 의한 가해, 기타 명시된 장소","Assault by other and unspecified firearm discharge, other specified places"
X95.9,"기타 및 상세불명의 화기발사에 의한 가해, 상세불명 장소","Assault by other and unspecified firearm discharge, unspecified place"
X96,폭발성 물질에 의한 가해,Assault by explosive material
X96.0,"폭발성 물질에 의한 가해, 주택","Assault by explosive material, home"
X96.1,"폭발성 물질에 의한 가해, 집단거주시설","Assault by explosive material, residential institution"
X96.2,"폭발성 물질에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by explosive material, school, other institution and public administrative area"
X96.3,"폭발성 물질에 의한 가해, 운동 및 경기장","Assault by explosive material, sports and athletics area"
X96.4,"폭발성 물질에 의한 가해, 도로 및 고속도로","Assault by explosive material, street and highway"
X96.5,"폭발성 물질에 의한 가해, 상업 및 서비스 구역","Assault by explosive material, trade and service area"
X96.6,"폭발성 물질에 의한 가해, 산업 및 건설지역","Assault by explosive material, industrial and construction area"
X96.7,"폭발성 물질에 의한 가해, 농장","Assault by explosive material, farm"
X96.8,"폭발성 물질에 의한 가해, 기타 명시된 장소","Assault by explosive material, other specified places"
X96.9,"폭발성 물질에 의한 가해, 상세불명 장소","Assault by explosive material, unspecified place"
X97,"연기, 불 및 불꽃에 의한 가해","Assault by smoke, fire and flames"
X97.0,"연기, 불 및 불꽃에 의한 가해, 주택","Assault by smoke, fire and flames, home"
X97.1,"연기, 불 및 불꽃에 의한 가해, 집단거주시설","Assault by smoke, fire and flames, residential institution"
X97.2,"연기, 불 및 불꽃에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by smoke, fire and flames, school, other institution and public administrative area"
X97.3,"연기, 불 및 불꽃에 의한 가해, 운동 및 경기장","Assault by smoke, fire and flames, sports and athletics area"
X97.4,"연기, 불 및 불꽃에 의한 가해, 도로 및 고속도로","Assault by smoke, fire and flames, street and highway"
X97.5,"연기, 불 및 불꽃에 의한 가해, 상업 및 서비스 구역","Assault by smoke, fire and flames, trade and service area"
X97.6,"연기, 불 및 불꽃에 의한 가해, 산업 및 건설지역","Assault by smoke, fire and flames, industrial and construction area"
X97.7,"연기, 불 및 불꽃에 의한 가해, 농장","Assault by smoke, fire and flames, farm"
X97.8,"연기, 불 및 불꽃에 의한 가해, 기타 명시된 장소","Assault by smoke, fire and flames, other specified places"
X97.9,"연기, 불 및 불꽃에 의한 가해, 상세불명 장소","Assault by smoke, fire and flames, unspecified place"
X98,"증기, 뜨거운 김 및 뜨거운 물체에 의한 가해","Assault by steam, hot vapours and hot objects"
X98.0,"증기, 뜨거운 김 및 뜨거운 물체에 의한 가해, 주택","Assault by steam, hot vapors and hot objects, home"
X98.1,"증기, 뜨거운 김 및 뜨거운 물체에 의한 가해, 집단거주시설","Assault by steam, hot vapors and hot objects, residential institution"
X98.2,"증기, 뜨거운 김 및 뜨거운 물체에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by steam, hot vapors and hot objects, school, other institution and public administrative area"
X98.3,"증기, 뜨거운 김 및 뜨거운 물체에 의한 가해, 운동 및 경기장","Assault by steam, hot vapors and hot objects, sports and athletics area"
X98.4,"증기, 뜨거운 김 및 뜨거운 물체에 의한 가해, 도로 및 고속도로","Assault by steam, hot vapors and hot objects, street and highway"
X98.5,"증기, 뜨거운 김 및 뜨거운 물체에 의한 가해, 상업 및 서비스 구역","Assault by steam, hot vapors and hot objects, trade and service area"
X98.6,"증기, 뜨거운 김 및 뜨거운 물체에 의한 가해, 산업 및 건설지역","Assault by steam, hot vapors and hot objects, industrial and construction area"
X98.7,"증기, 뜨거운 김 및 뜨거운 물체에 의한 가해, 농장","Assault by steam, hot vapors and hot objects, farm"
X98.8,"증기, 뜨거운 김 및 뜨거운 물체에 의한 가해, 기타 명시된 장소","Assault by steam, hot vapors and hot objects, other specified places"
X98.9,"증기, 뜨거운 김 및 뜨거운 물체에 의한 가해, 상세불명 장소","Assault by steam, hot vapors and hot objects, unspecified place"
X99,예리한 물체에 의한 가해,Assault by sharp object
X99.0,"예리한 물체에 의한 가해, 주택","Assault by sharp object, home"
X99.1,"예리한 물체에 의한 가해, 집단거주시설","Assault by sharp object, residential institution"
X99.2,"예리한 물체에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by sharp object, school, other institution and public administrative area"
X99.3,"예리한 물체에 의한 가해, 운동 및 경기장","Assault by sharp object, sports and athletics area"
X99.4,"예리한 물체에 의한 가해, 도로 및 고속도로","Assault by sharp object, street and highway"
X99.5,"예리한 물체에 의한 가해, 상업 및 서비스 구역","Assault by sharp object, trade and service area"
X99.6,"예리한 물체에 의한 가해, 산업 및 건설지역","Assault by sharp object, industrial and construction area"
X99.7,"예리한 물체에 의한 가해, 농장","Assault by sharp object, farm"
X99.8,"예리한 물체에 의한 가해, 기타 명시된 장소","Assault by sharp object, other specified places"
X99.9,"예리한 물체에 의한 가해, 상세불명 장소","Assault by sharp object, unspecified place"
Y00,둔한 물체에 의한 가해,Assault by blunt object
Y00.0,"둔한 물체에 의한 가해, 주택","Assault by blunt object, home"
Y00.1,"둔한 물체에 의한 가해, 집단거주시설","Assault by blunt object, residential institution"
Y00.2,"둔한 물체에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by blunt object, school, other institution and public administrative area"
Y00.3,"둔한 물체에 의한 가해, 운동 및 경기장","Assault by blunt object, sports and athletics area"
Y00.4,"둔한 물체에 의한 가해, 도로 및 고속도로","Assault by blunt object, street and highway"
Y00.5,"둔한 물체에 의한 가해, 상업 및 서비스 구역","Assault by blunt object, trade and service area"
Y00.6,"둔한 물체에 의한 가해, 산업 및 건설지역","Assault by blunt object, industrial and construction area"
Y00.7,"둔한 물체에 의한 가해, 농장","Assault by blunt object, farm"
Y00.8,"둔한 물체에 의한 가해, 기타 명시된 장소","Assault by blunt object, other specified places"
Y00.9,"둔한 물체에 의한 가해, 상세불명 장소","Assault by blunt object, unspecified place"
Y01,높은 곳에서 떠밀음에 의한 가해,Assault by pushing from high place
Y01.0,"높은 곳에서 떠밀음에 의한 가해, 주택","Assault by pushing from high place, home"
Y01.1,"높은 곳에서 떠밀음에 의한 가해, 집단거주시설","Assault by pushing from high place, residential institution"
Y01.2,"높은 곳에서 떠밀음에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by pushing from high place, school, other institution and public administrative area"
Y01.3,"높은 곳에서 떠밀음에 의한 가해, 운동 및 경기장","Assault by pushing from high place, sports and athletics area"
Y01.4,"높은 곳에서 떠밀음에 의한 가해, 도로 및 고속도로","Assault by pushing from high place, street and highway"
Y01.5,"높은 곳에서 떠밀음에 의한 가해, 상업 및 서비스 구역","Assault by pushing from high place, trade and service area"
Y01.6,"높은 곳에서 떠밀음에 의한 가해, 산업 및 건설지역","Assault by pushing from high place, industrial and construction area"
Y01.7,"높은 곳에서 떠밀음에 의한 가해, 농장","Assault by pushing from high place, farm"
Y01.8,"높은 곳에서 떠밀음에 의한 가해, 기타 명시된 장소","Assault by pushing from high place, other specified places"
Y01.9,"높은 곳에서 떠밀음에 의한 가해, 상세불명 장소","Assault by pushing from high place, unspecified place"
Y02,피해자를 움직이는 물체앞에 밀거나 놓이게 하여 가해,Assault by pushing or placing victim before moving object
Y02.0,"피해자를 움직이는 물체앞에 밀거나 놓이게 하여 가해, 주택","Assault by pushing or placing victim before moving object, home"
Y02.1,"피해자를 움직이는 물체앞에 밀거나 놓이게 하여 가해, 집단거주시설","Assault by pushing or placing victim before moving object, residential institution"
Y02.2,"피해자를 움직이는 물체앞에 밀거나 놓이게 하여 가해, 학교, 기타 시설 및 공공행정 구역","Assault by pushing or placing victim before moving object, school, other institution and public administrative area"
Y02.3,"피해자를 움직이는 물체앞에 밀거나 놓이게 하여 가해, 운동 및 경기장","Assault by pushing or placing victim before moving object, sports and athletics area"
Y02.4,"피해자를 움직이는 물체앞에 밀거나 놓이게 하여 가해, 도로 및 고속도로","Assault by pushing or placing victim before moving object, street and highway"
Y02.5,"피해자를 움직이는 물체앞에 밀거나 놓이게 하여 가해, 상업 및 서비스 구역","Assault by pushing or placing victim before moving object, trade and service area"
Y02.6,"피해자를 움직이는 물체앞에 밀거나 놓이게 하여 가해, 산업 및 건설지역","Assault by pushing or placing victim before moving object, industrial and construction area"
Y02.7,"피해자를 움직이는 물체앞에 밀거나 놓이게 하여 가해, 농장","Assault by pushing or placing victim before moving object, farm"
Y02.8,"피해자를 움직이는 물체앞에 밀거나 놓이게 하여 가해, 기타 명시된 장소","Assault by pushing or placing victim before moving object, other specified places"
Y02.9,"피해자를 움직이는 물체앞에 밀거나 놓이게 하여 가해, 상세불명 장소","Assault by pushing or placing victim before moving object, unspecified place"
Y03,자동차충돌에 의한 가해,Assault by crashing of motor vehicle
Y03.0,"자동차충돌에 의한 가해, 주택","Assault by crashing of motor vehicle, home"
Y03.1,"자동차충돌에 의한 가해, 집단거주시설","Assault by crashing of motor vehicle, residential institution"
Y03.2,"자동차충돌에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by crashing of motor vehicle, school, other institution and public administrative area"
Y03.3,"자동차충돌에 의한 가해, 운동 및 경기장","Assault by crashing of motor vehicle, sports and athletics area"
Y03.4,"자동차충돌에 의한 가해, 도로 및 고속도로","Assault by crashing of motor vehicle, street and highway"
Y03.5,"자동차충돌에 의한 가해, 상업 및 서비스 구역","Assault by crashing of motor vehicle, trade and service area"
Y03.6,"자동차충돌에 의한 가해, 산업 및 건설지역","Assault by crashing of motor vehicle, industrial and construction area"
Y03.7,"자동차충돌에 의한 가해, 농장","Assault by crashing of motor vehicle, farm"
Y03.8,"자동차충돌에 의한 가해, 기타 명시된 장소","Assault by crashing of motor vehicle, other specified places"
Y03.9,"자동차충돌에 의한 가해, 상세불명 장소","Assault by crashing of motor vehicle, unspecified place"
Y04,완력에 의한 가해,Assault by bodily force
Y04.0,"완력에 의한 가해, 주택","Assault by bodily force, home"
Y04.1,"완력에 의한 가해, 집단거주시설","Assault by bodily force, residential institution"
Y04.2,"완력에 의한 가해, 학교, 기타 시설 및 공공행정 구역","Assault by bodily force, school, other institution and public administrative area"
Y04.3,"완력에 의한 가해, 운동 및 경기장","Assault by bodily force, sports and athletics area"
Y04.4,"완력에 의한 가해, 도로 및 고속도로","Assault by bodily force, street and highway"
Y04.5,"완력에 의한 가해, 상업 및 서비스 구역","Assault by bodily force, trade and service area"
Y04.6,"완력에 의한 가해, 산업 및 건설지역","Assault by bodily force, industrial and construction area"
Y04.7,"완력에 의한 가해, 농장","Assault by bodily force, farm"
Y04.8,"완력에 의한 가해, 기타 명시된 장소","Assault by bodily force, other specified places"
Y04.9,"완력에 의한 가해, 상세불명 장소","Assault by bodily force, unspecified place"
Y05,완력에 의한 성적 학대,Sexual assault by bodily force
Y05.0,"완력에 의한 성적 학대, 주택","Sexual assault by bodily force, home"
Y05.1,"완력에 의한 성적 학대, 집단거주시설","Sexual assault by bodily force, residential institution"
Y05.2,"완력에 의한 성적 학대, 학교, 기타 시설 및 공공행정 구역","Sexual assault by bodily force, school, other institution and public administrative area"
Y05.3,"완력에 의한 성적 학대, 운동 및 경기장","Sexual assault by bodily force, sports and athletics area"
Y05.4,"완력에 의한 성적 학대, 도로 및 고속도로","Sexual assault by bodily force, street and highway"
Y05.5,"완력에 의한 성적 학대, 상업 및 서비스 구역","Sexual assault by bodily force, trade and service area"
Y05.6,"완력에 의한 성적 학대, 산업 및 건설지역","Sexual assault by bodily force, industrial and construction area"
Y05.7,"완력에 의한 성적 학대, 농장","Sexual assault by bodily force, farm"
Y05.8,"완력에 의한 성적 학대, 기타 명시된 장소","Sexual assault by bodily force, other specified places"
Y05.9,"완력에 의한 성적 학대, 상세불명 장소","Sexual assault by bodily force, unspecified place"
Y06,방치 및 유기,Neglect and abandonment
Y06.0,배우자 또는 동거자에 의한,By spouse or partner
Y06.00,"배우자 또는 동거자에 의한 방치 및 유기, 주택","Neglect and abandonment by spouse or partner, home"
Y06.01,"배우자 또는 동거자에 의한 방치 및 유기, 집단거주시설","Neglect and abandonment by spouse or partner, residential institution"
Y06.02,"배우자 또는 동거자에 의한 방치 및 유기, 학교, 기타 시설 및 공공행정 구역","Neglect and abandonment by spouse or partner, school, other institution and public administrative area"
Y06.03,"배우자 또는 동거자에 의한 방치 및 유기, 운동 및 경기장","Neglect and abandonment by spouse or partner, sports and athletics area"
Y06.04,"배우자 또는 동거자에 의한 방치 및 유기, 도로 및 고속도로","Neglect and abandonment by spouse or partner, street and highway"
Y06.05,"배우자 또는 동거자에 의한 방치 및 유기, 상업 및 서비스 구역","Neglect and abandonment by spouse or partner, trade and service area"
Y06.06,"배우자 또는 동거자에 의한 방치 및 유기, 산업 및 건설지역","Neglect and abandonment by spouse or partner, industrial and construction area"
Y06.07,"배우자 또는 동거자에 의한 방치 및 유기, 농장","Neglect and abandonment by spouse or partner, farm"
Y06.08,"배우자 또는 동거자에 의한 방치 및 유기, 기타 명시된 장소","Neglect and abandonment by spouse or partner, other specified places"
Y06.09,"배우자 또는 동거자에 의한 방치 및 유기, 상세불명 장소","Neglect and abandonment by spouse or partner, unspecified place"
Y06.1,부모에 의한,By parent
Y06.10,"부모에 의한 방치 및 유기, 주택","Neglect and abandonment by parent, home"
Y06.11,"부모에 의한 방치 및 유기, 집단거주시설","Neglect and abandonment by parent, residential institution"
Y06.12,"부모에 의한 방치 및 유기, 학교, 기타 시설 및 공공행정 구역","Neglect and abandonment by parent, school, other institution and public administrative area"
Y06.13,"부모에 의한 방치 및 유기, 운동 및 경기장","Neglect and abandonment by parent, sports and athletics area"
Y06.14,"부모에 의한 방치 및 유기, 도로 및 고속도로","Neglect and abandonment by parent, street and highway"
Y06.15,"부모에 의한 방치 및 유기, 상업 및 서비스 구역","Neglect and abandonment by parent, trade and service area"
Y06.16,"부모에 의한 방치 및 유기, 산업 및 건설지역","Neglect and abandonment by parent, industrial and construction area"
Y06.17,"부모에 의한 방치 및 유기, 농장","Neglect and abandonment by parent, farm"
Y06.18,"부모에 의한 방치 및 유기, 기타 명시된 장소","Neglect and abandonment by parent, other specified places"
Y06.19,"부모에 의한 방치 및 유기, 상세불명 장소","Neglect and abandonment by parent, unspecified place"
Y06.2,아는 사람 또는 친구에 의한,By acquaintance or friend
Y06.20,"아는 사람 또는 친구에 의한 방치 및 유기, 주택","Neglect and abandonment by acquaintance or friend, home"
Y06.21,"아는 사람 또는 친구에 의한 방치 및 유기, 집단거주시설","Neglect and abandonment by acquaintance or friend, residential institution"
Y06.22,"아는 사람 또는 친구에 의한 방치 및 유기, 학교, 기타 시설 및 공공행정 구역","Neglect and abandonment by acquaintance or friend, school, other institution and public administrative area"
Y06.23,"아는 사람 또는 친구에 의한 방치 및 유기, 운동 및 경기장","Neglect and abandonment by acquaintance or friend, sports and athletics area"
Y06.24,"아는 사람 또는 친구에 의한 방치 및 유기, 도로 및 고속도로","Neglect and abandonment by acquaintance or friend, street and highway"
Y06.25,"아는 사람 또는 친구에 의한 방치 및 유기, 상업 및 서비스 구역","Neglect and abandonment by acquaintance or friend, trade and service area"
Y06.26,"아는 사람 또는 친구에 의한 방치 및 유기, 산업 및 건설지역","Neglect and abandonment by acquaintance or friend, industrial and construction area"
Y06.27,"아는 사람 또는 친구에 의한 방치 및 유기, 농장","Neglect and abandonment by acquaintance or friend, farm"
Y06.28,"아는 사람 또는 친구에 의한 방치 및 유기, 기타 명시된 장소","Neglect and abandonment by acquaintance or friend, other specified places"
Y06.29,"아는 사람 또는 친구에 의한 방치 및 유기, 상세불명 장소","Neglect and abandonment by acquaintance or friend, unspecified place"
Y06.8,기타 명시된 사람에 의한,By other specified persons
Y06.80,"기타 명시된 사람에 의한 방치 및 유기, 주택","Neglect and abandonment by other specified persons, home"
Y06.81,"기타 명시된 사람에 의한 방치 및 유기, 집단거주시설","Neglect and abandonment by other specified persons, residential institution"
Y06.82,"기타 명시된 사람에 의한 방치 및 유기, 학교, 기타 시설 및 공공행정 구역","Neglect and abandonment by other specified persons, school, other institution and public administrative area"
Y06.83,"기타 명시된 사람에 의한 방치 및 유기, 운동 및 경기장","Neglect and abandonment by other specified persons, sports and athletics area"
Y06.84,"기타 명시된 사람에 의한 방치 및 유기, 도로 및 고속도로","Neglect and abandonment by other specified persons, street and highway"
Y06.85,"기타 명시된 사람에 의한 방치 및 유기, 상업 및 서비스 구역","Neglect and abandonment by other specified persons, trade and service area"
Y06.86,"기타 명시된 사람에 의한 방치 및 유기, 산업 및 건설지역","Neglect and abandonment by other specified persons, industrial and construction area"
Y06.87,"기타 명시된 사람에 의한 방치 및 유기, 농장","Neglect and abandonment by other specified persons, farm"
Y06.88,"기타 명시된 사람에 의한 방치 및 유기, 기타 명시된 장소","Neglect and abandonment by other specified persons, other specified places"
Y06.89,"기타 명시된 사람에 의한 방치 및 유기, 상세불명 장소","Neglect and abandonment by other specified persons, unspecified place"
Y06.9,상세불명의 사람에 의한,By unspecified person
Y06.90,"상세불명의 사람에 의한 방치 및 유기, 주택","Neglect and abandonment by unspecified person, home"
Y06.91,"상세불명의 사람에 의한 방치 및 유기, 집단거주시설","Neglect and abandonment by unspecified person, residential institution"
Y06.92,"상세불명의 사람에 의한 방치 및 유기, 학교, 기타 시설 및 공공행정 구역","Neglect and abandonment by unspecified person, school, other institution and public administrative area"
Y06.93,"상세불명의 사람에 의한 방치 및 유기, 운동 및 경기장","Neglect and abandonment by unspecified person, sports and athletics area"
Y06.94,"상세불명의 사람에 의한 방치 및 유기, 도로 및 고속도로","Neglect and abandonment by unspecified person, street and highway"
Y06.95,"상세불명의 사람에 의한 방치 및 유기, 상업 및 서비스 구역","Neglect and abandonment by unspecified person, trade and service area"
Y06.96,"상세불명의 사람에 의한 방치 및 유기, 산업 및 건설지역","Neglect and abandonment by unspecified person, industrial and construction area"
Y06.97,"상세불명의 사람에 의한 방치 및 유기, 농장","Neglect and abandonment by unspecified person, farm"
Y06.98,"상세불명의 사람에 의한 방치 및 유기, 기타 명시된 장소","Neglect and abandonment by unspecified person, other specified places"
Y06.99,"상세불명의 사람에 의한 방치 및 유기, 상세불명 장소","Neglect and abandonment by unspecified person, unspecified place"
Y07,기타 학대,Other maltreatment
Y07.0,배우자 또는 동거자에 의한,By spouse or partner
Y07.00,"배우자 또는 동거자에 의한 기타학대, 주택","Other maltreatment by spouse or partner, home"
Y07.01,"배우자 또는 동거자에 의한 기타학대, 집단거주시설","Other maltreatment by spouse or partner, residential institution"
Y07.02,"배우자 또는 동거자에 의한 기타학대, 학교, 기타 시설 및 공공행정 구역","Other maltreatment by spouse or partner, school, other institution and public administrative area"
Y07.03,"배우자 또는 동거자에 의한 기타학대, 운동 및 경기장","Other maltreatment by spouse or partner, sports and athletics area"
Y07.04,"배우자 또는 동거자에 의한 기타학대, 도로 및 고속도로","Other maltreatment by spouse or partner, street and highway"
Y07.05,"배우자 또는 동거자에 의한 기타학대, 상업 및 서비스 구역","Other maltreatment by spouse or partner, trade and service area"
Y07.06,"배우자 또는 동거자에 의한 기타학대, 산업 및 건설지역","Other maltreatment by spouse or partner, industrial and construction area"
Y07.07,"배우자 또는 동거자에 의한 기타학대, 농장","Other maltreatment by spouse or partner, farm"
Y07.08,"배우자 또는 동거자에 의한 기타학대, 기타 명시된 장소","Other maltreatment by spouse or partner, other specified places"
Y07.09,"배우자 또는 동거자에 의한 기타학대, 상세불명 장소","Other maltreatment by spouse or partner, unspecified place"
Y07.1,부모에 의한,By parent
Y07.10,"부모에 의한 기타학대, 주택","Other maltreatment by parent, home"
Y07.11,"부모에 의한 기타학대, 집단거주시설","Other maltreatment by parent, residential institution"
Y07.12,"부모에 의한 기타학대, 학교, 기타 시설 및 공공행정 구역","Other maltreatment by parent, school, other institution and public administrative area"
